key,group,candidate_stroke_count,template_stroke_count,Stroke_Difference,Normalized_Stroke_Difference,Stroke_Ratio,Stroke_Similarity
SLD2_227_424,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_1127_119,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_449_112,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_444_487,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_1169_630,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1062_70,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_457_46,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_660_15,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1290_88,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_627_235,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_453_116,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_464_40,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_1339_434,A_TrueMR,14.0,2.0,12.0,6.0,7.0,0.07692307692307693
SLD10_1341_422,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_162_483,D_RandomBG,20.0,2.0,18.0,9.0,10.0,0.05263157894736842
SLD7_1125_87,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_528_598,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1578_126,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_1002_634,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_81_382,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_903_629,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_595_116,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD12_757_53,B_DominantFP,11.0,2.0,9.0,4.5,5.5,0.1
SLD7_578_310,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1072_84,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_1073_119,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_460_321,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_525_73,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_647_15,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_22_314,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1019_47,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_22_441,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_1183_108,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1089_227,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_188_236,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_688_130,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_411_148,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_101_91,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_468_386,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_456_132,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_155_648,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_355_102,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_355_631,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_474_455,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_464_101,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_372_137,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_1116_648,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_716_281,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_447_648,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_79_330,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_751_427,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_134_158,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_89_62,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_772_645,D_RandomBG,17.0,2.0,15.0,7.5,8.5,0.0625
SLD4_294_190,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1082_181,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1290_457,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_569_467,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_395_117,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_699_304,A_TrueMR,19.0,2.0,17.0,8.5,9.5,0.05555555555555555
SLD7_277_87,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_97_88,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1144_98,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1309_152,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_258_139,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_1189_115,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_911_119,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_401_171,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_383_648,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_846_119,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_334_118,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_95_424,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_393_648,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_887_86,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1002_126,D_RandomBG,18.0,2.0,16.0,8.0,9.0,0.058823529411764705
SLD3_1535_229,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1180_179,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_728_72,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1685_165,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_684_169,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_99_114,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_613_115,B_DominantFP,18.0,2.0,16.0,8.0,9.0,0.058823529411764705
SLD9_1544_115,B_DominantFP,18.0,2.0,16.0,8.0,9.0,0.058823529411764705
SLD4_170_166,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_231_44,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_538_475,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_367_122,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_146_122,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_506_377,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_444_352,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_42_116,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_574_192,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_98_84,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1242_229,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_146_191,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1378_230,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_233_648,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1362_725,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1261_51,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_645_173,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_885_72,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1173_155,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_89_159,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_493_188,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_441_149,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1498_159,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_724_303,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_34_130,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_730_58,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_493_329,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_726_68,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_753_209,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_510_308,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_122_308,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1727_138,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1142_485,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_583_104,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_429_193,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_216_190,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_460_330,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_285_118,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_1071_648,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_141_189,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1208_177,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_226_70,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_396_504,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_115_427,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_151_427,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_598_499,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_693_137,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_279_631,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_312_99,B_DominantFP,11.0,2.0,9.0,4.5,5.5,0.1
SLD10_781_780,D_RandomBG,12.0,2.0,10.0,5.0,6.0,0.09090909090909091
SLD8_269_157,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_539_180,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_826_118,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_17_687,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_503_192,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_93_28,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_1343_325,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_531_195,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_800_84,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1467_503,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_426_191,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_748_585,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_622_233,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_471_460,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_361_529,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_566_188,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_81_311,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1084_36,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_78_117,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_724_327,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_779_589,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_336_233,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1269_33,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1207_0,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_146_42,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_89_140,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_525_26,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1580_130,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1234_84,A_TrueMR,10.0,2.0,8.0,4.0,5.0,0.1111111111111111
SLD10_230_119,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_234_648,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_183_234,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_172_680,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1563_85,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_280_231,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_697_208,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1002_89,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_461_44,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1186_130,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_636_49,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_243_65,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_623_65,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1388_96,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_504_211,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_578_210,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1162_227,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_781_83,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1268_57,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_369_139,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_88_137,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_269_502,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_322_502,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_688_91,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_545_115,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_642_128,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_95_118,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1456_86,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_855_119,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_569_190,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_936_86,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_714_427,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_174_424,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_476_234,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_1230_99,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_943_70,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_759_102,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_497_30,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_460_24,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_1116_102,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1113_202,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_17_353,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_1337_195,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_746_77,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_515_249,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1012_68,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1631_459,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_99_41,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_223_655,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_73_59,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1270_479,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_616_185,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_489_23,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_720_282,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_515_32,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_1345_304,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_680_210,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_641_97,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_587_501,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1322_176,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_290_188,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1530_227,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1222_758,D_RandomBG,21.0,2.0,19.0,9.5,10.5,0.05
SLD3_1701_320,A_TrueMR,7.0,2.0,5.0,2.5,3.5,0.16666666666666666
SLD10_1347_223,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_304_120,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_929_159,D_RandomBG,8.0,2.0,6.0,3.0,4.0,0.14285714285714285
SLD7_1214_121,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_594_410,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_1009_633,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_326_487,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1255_35,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_810_513,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1441_503,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_428_116,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_984_104,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1261_133,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1743_292,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1597_72,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1061_489,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_810_274,B_DominantFP,14.0,2.0,12.0,6.0,7.0,0.07692307692307693
SLD8_312_139,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1029_85,A_TrueMR,18.0,2.0,16.0,8.0,9.0,0.058823529411764705
SLD3_27_134,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_525_380,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_758_453,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_68_428,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_524_428,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1011_89,D_RandomBG,26.0,2.0,24.0,12.0,13.0,0.04
SLD7_1680_482,D_RandomBG,14.0,2.0,12.0,6.0,7.0,0.07692307692307693
SLD11_477_65,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_28_714,A_TrueMR,6.0,2.0,4.0,2.0,3.0,0.2
SLD7_524_86,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_856_137,A_TrueMR,6.0,2.0,4.0,2.0,3.0,0.2
SLD10_279_102,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_423_176,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_339_123,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_568_120,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_195_113,B_DominantFP,10.0,2.0,8.0,4.0,5.0,0.1111111111111111
SLD7_660_70,D_RandomBG,5.0,2.0,3.0,1.5,2.5,0.25
SLD12_519_39,B_DominantFP,12.0,2.0,10.0,5.0,6.0,0.09090909090909091
SLD3_1323_160,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_592_135,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_436_631,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_391_163,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1084_225,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1238_227,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_343_69,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_213_188,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_550_233,D_RandomBG,22.0,2.0,20.0,10.0,11.0,0.047619047619047616
SLD1_592_31,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_905_503,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_266_233,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_465_633,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_904_632,A_TrueMR,8.0,2.0,6.0,3.0,4.0,0.14285714285714285
SLD10_1169_632,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1061_72,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_187_116,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_100_188,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1680_481,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_88_478,D_RandomBG,16.0,2.0,14.0,7.0,8.0,0.06666666666666667
SLD7_541_474,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_518_28,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_576_118,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_1341_373,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_824_648,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_496_210,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_290_648,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_416_118,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_72_380,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1607_74,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_650_112,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_356_160,D_RandomBG,11.0,2.0,9.0,4.5,5.5,0.1
SLD10_752_91,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1215_33,D_RandomBG,16.0,2.0,14.0,7.0,8.0,0.06666666666666667
SLD7_403_513,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_560_114,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_352_330,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_454_168,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_243_79,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_545_644,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_447_119,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_177_647,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_798_69,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_871_77,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_360_504,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_534_237,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_488_638,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_968_119,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_753_505,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_94_385,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_487_464,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_698_315,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_1204_68,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_624_80,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_314_139,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_582_21,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1015_71,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_487_20,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_586_295,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_909_137,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_298_413,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1289_163,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_621_159,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_187_94,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_138_100,D_RandomBG,17.0,2.0,15.0,7.5,8.5,0.0625
SLD7_1343_94,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_322_159,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_277_489,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_576_68,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_126_650,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1374_228,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_845_49,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_385_683,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_136_459,D_RandomBG,18.0,2.0,16.0,8.0,9.0,0.058823529411764705
SLD10_268_648,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1156_181,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_22_351,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_900_655,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_596_136,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD10_965_655,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_1266_42,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_753_87,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_124_366,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_511_370,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD7_488_355,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_635_188,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_194_194,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
